post_date,verified,resultid,submittingmemberid,submittingplayerid,winner1id,win1_utr,win1_verutr,loser1id,los1_utr,los1_verutr,score,gamesplayed,finalized
2019-04-23,myutr,15530404,38688,362058,67851,8.93,8.89,362058,9.18,9.22,"6-7, 7-6, 7-6",39,1
2019-04-25,myutr,15589559,52343,122164,122164,,6.82,1191506,10.0,0.0,"7-6, 6-7, 7-6",39,1
2019-04-23,myutr,15530491,89403,841361,841363,4.58,4.59,841361,4.57,4.57,"7-6, 4-6, 7-6",36,1
2019-04-24,myutr,15566628,77756,664272,664272,,3.67,555018,,2.57,"6-7, 7-6, 6-3",35,1
2019-04-22,myutr,15530255,20175,191755,153514,7.32,7.43,191755,5.81,5.71,"7-6, 3-6, 7-6",35,1
2019-04-22,myutr,15530132,127050,279980,279980,7.91,8.12,750231,8.08,8.17,"4-6, 7-5, 7-6",35,1
2019-04-23,myutr,15537146,55946,126655,126655,,10.54,101885,,11.07,"6-7, 7-5, 6-4",35,1
2019-04-23,myutr,15537625,79812,190936,190936,7.79,7.8,298355,8.39,8.07,"4-6, 7-5, 7-6",35,1
2019-04-24,myutr,15567958,68928,734549,734549,,12.02,773056,,10.26,"6-7, 7-6, 6-2",34,1
2019-04-23,myutr,15537755,28485,229800,229800,,5.59,293152,,5.9,"7-6, 2-6, 7-6",34,1
2019-04-22,myutr,15529908,192325,1356979,1356979,7.0,0.0,1356982,,,"2-6, 7-6, 7-6",34,0
2019-04-24,myutr,15585624,195221,1359950,119597,,9.97,1359950,11.0,0.0,"6-3, 5-7, 7-6",34,1
2019-04-23,myutr,15533371,156389,275874,275874,10.28,10.27,210411,12.55,12.89,"3-6, 7-6, 7-5",34,1
2019-04-26,myutr,15604429,195874,1361353,1361353,5.0,0.0,916798,,1.73,"6-4, 4-6, 7-6",33,1
2019-04-22,myutr,15530236,194469,1357025,1357025,10.25,0.0,1357024,9.17,0.0,"7-6, 4-6, 6-4",33,1
2019-04-22,myutr,15530120,163077,1254031,800654,10.67,10.68,1254031,9.06,8.82,"6-2, 5-7, 7-6",33,1
2019-04-22,myutr,15530300,82289,217897,217897,6.32,6.31,241118,7.07,7.43,"7-5, 5-7, 6-3",33,1
2019-04-25,myutr,15585959,195417,1360100,1309813,6.0,0.0,1360100,6.0,0.0,"6-4, 6-7, 6-3",32,1
2019-04-25,myutr,15585935,112811,920979,920979,6.0,5.49,573261,,5.87,"4-6, 6-4, 7-5",32,1
2019-04-22,myutr,15530076,95934,1259937,1259937,5.71,5.75,110537,6.86,7.03,"2-6, 7-5, 7-5",32,1
2019-04-23,myutr,15531830,92180,1017546,1279926,7.0,0.0,1017546,6.0,5.87,"3-6, 6-4, 7-6",32,0
2019-04-22,myutr,15530206,70733,1290676,1286593,7.82,7.99,1290676,6.79,6.86,"1-6, 7-6, 7-5",32,1
2019-04-24,myutr,15541548,24819,247620,412060,,7.44,247620,,3.36,"6-4, 5-7, 6-4",32,1
2019-04-24,myutr,15541634,194924,1357686,1352374,7.0,0.0,1357686,10.0,0.0,"4-6, 7-5, 6-4",32,1
2019-04-26,myutr,15598259,107434,900222,900222,2.0,0.0,1013653,,11.68,"6-1, 5-7, 7-6",32,1
2019-04-24,myutr,15541628,88715,839834,839834,5.5,0.0,750652,,,"6-4, 2-6, 7-6",31,1
2019-04-22,myutr,15530185,102380,362581,362581,6.67,6.64,197747,7.85,7.86,"7-6, 0-6, 7-5",31,1
2019-04-26,myutr,15598211,169980,635064,635064,,4.88,854021,9.0,5.81,"4-6, 6-2, 7-6",31,1
2019-04-25,myutr,15585945,69583,129067,129067,,7.34,110988,,9.93,"4-6, 7-5, 6-3",31,1
2019-04-24,myutr,15568181,23968,1309836,273392,,10.45,1309836,,10.41,"6-4, 5-7, 6-3",31,1
2019-04-24,myutr,15585715,135789,996344,996344,8.0,8.19,1199766,8.0,0.0,"6-3, 3-6, 7-6",31,1
2019-04-23,myutr,15537700,28748,190134,190134,,9.89,77470,,9.59,"7-6, 4-6, 6-2",31,1
2019-04-23,myutr,15535149,36356,391273,391273,,5.24,886447,,4.12,"6-7, 6-2, 6-4",31,1
2019-04-22,myutr,15530205,102380,362581,245198,8.42,8.46,362581,6.67,6.64,"6-2, 4-6, 7-6",31,1
2019-04-24,myutr,15585722,162606,265143,265143,,6.67,1253558,,5.37,"6-1, 5-7, 7-5",31,0
2019-04-24,myutr,15585533,156640,950901,950901,5.0,4.42,887913,,4.01,"4-6, 6-4, 6-4",30,0
2019-02-28,myutr,14857935,142190,1024037,1075419,4.32,0.0,1024037,4.15,0.0,"6-4, 4-6, 6-4",30,1
2019-04-25,myutr,15585892,97272,194756,194756,7.94,7.94,1345621,8.0,8.67,"6-3, 5-7, 6-3",30,1
2019-04-22,myutr,15530228,62370,72607,63543,9.93,10.12,72607,9.22,9.5,"3-6, 6-3, 7-5",30,1
2019-04-25,myutr,15597072,186160,844208,844208,,4.17,176163,,7.96,"6-3, 6-7, 6-2",30,1
2019-04-26,myutr,15598284,88128,895230,895230,,2.25,1250154,,3.89,"6-3, 3-6, 7-5",30,1
2019-04-25,myutr,15589558,75201,142186,142186,,5.25,875472,,3.63,"6-3, 3-6, 7-5",30,1
2019-04-24,myutr,15585799,178707,1310020,1310020,6.0,0.0,200228,,4.94,"6-2, 3-6, 7-6",30,1
2019-04-25,myutr,15585905,112811,920979,920979,6.0,5.49,909632,,4.18,"4-6, 6-2, 7-5",30,1
2019-04-26,myutr,15598286,88128,895230,1250154,,3.89,895230,,2.25,"6-4, 4-6, 6-4",30,1
2019-04-22,myutr,15530219,153345,1191378,1191378,16.0,0.0,1191382,14.81,0.0,"6-4, 6-7, 6-1",30,1
2019-04-24,myutr,15552149,62370,72607,748335,,10.3,72607,9.22,9.5,"7-5, 2-6, 6-4",30,1
2019-04-23,myutr,15535161,188141,1331148,910887,1.38,1.47,1331148,2.0,0.0,"3-6, 6-4, 7-4",30,1
2019-04-24,myutr,15568159,131535,980226,1358615,,,980226,3.0,0.0,"2-6, 7-5, 6-4",30,0
2019-04-23,myutr,15533152,42672,117599,117599,9.71,9.98,130178,8.71,9.01,"6-2, 5-7, 6-3",29,1
2019-04-24,myutr,15585620,117987,935559,935559,8.0,8.3,795770,,7.9,"3-6, 6-2, 7-5",29,1
2019-04-22,myutr,15530267,20175,191755,153514,7.32,7.43,191755,5.81,5.71,"1-6, 7-6, 6-3",29,1
2019-04-22,myutr,15530092,95114,1309852,669151,10.87,10.97,1309852,9.25,9.26,"6-2, 3-6, 7-5",29,1
2019-04-24,myutr,15552130,194506,1357045,1357040,,,1357045,5.0,0.0,"7-5, 4-6, 6-1",29,0
2019-04-24,myutr,15568192,194503,1357040,1357040,,,1357045,5.0,0.0,"7-5, 4-6, 6-1",29,1
2019-04-24,myutr,15552152,62370,72607,72607,9.22,9.5,893597,,8.49,"3-6, 6-1, 7-6",29,1
2019-04-22,myutr,15530168,153345,1191378,1191378,16.0,0.0,1191382,14.81,0.0,"7-6, 1-6, 6-3",29,1
2019-04-23,myutr,15530450,112906,921190,921190,5.32,5.29,850824,4.6,4.44,"6-1, 4-6, 7-5",29,1
2019-04-25,myutr,15585907,112811,920979,920979,6.0,5.49,909635,,4.69,"6-2, 4-6, 7-4",29,1
2019-04-23,myutr,15537678,33051,94302,94302,,8.42,151670,,8.38,"6-7, 6-1, 6-2",28,1
2019-04-23,myutr,15537319,194761,1357540,1229302,5.66,5.32,1357540,16.0,0.0,"6-2, 5-7, 6-2",28,1
2019-04-22,myutr,15530354,157217,916446,916446,6.0,4.92,661869,,5.54,"3-6, 6-3, 6-4",28,0
2019-04-24,myutr,15563654,88975,276180,1075607,,11.09,276180,9.64,9.86,"6-3, 6-7, 6-0",28,0
2019-04-22,myutr,15530198,70733,1290676,1290676,6.79,6.86,249374,,7.68,"2-6, 6-2, 7-5",28,0
2019-04-23,myutr,15535137,18741,837064,837064,,6.75,412882,6.75,6.65,"3-6, 6-3, 6-4",28,1
2019-04-24,myutr,15566472,118922,937062,937062,6.0,0.0,1358471,,,"6-7, 6-2, 6-1",28,0
2019-04-22,myutr,15530210,62991,162679,133506,8.5,8.7,162679,7.28,7.27,"6-3, 4-6, 6-3",28,1
2019-04-23,myutr,15535162,37567,316064,316064,,7.69,1349014,,7.08,"6-4, 2-6, 6-3",27,0
2019-04-23,myutr,15531348,137932,952160,1330766,6.74,6.62,952160,6.32,6.39,"6-3, 4-6, 6-2",27,1
2019-04-24,myutr,15585827,168603,1304117,1304117,,5.17,944817,,4.71,"6-1, 4-6, 6-4",27,1
2019-04-24,myutr,15541665,163748,1240970,489182,,0.0,1240970,,4.51,"6-1, 2-6, 7-5",27,0
2019-04-26,myutr,15598343,195803,1360930,1360930,5.0,0.0,233519,,8.47,"9-0, 8-9, 1-0",27,1
2019-04-24,myutr,15585776,9501,70558,66890,,10.19,70558,,10.09,"6-3, 3-6, 6-3",27,1
2019-04-24,myutr,15566672,84689,62241,62241,,8.76,974671,8.5,7.8,"6-4, 4-6, 6-1",27,1
2019-04-22,myutr,15530214,62991,162679,162679,7.28,7.27,119911,6.54,6.52,"6-2, 4-6, 6-3",27,1
2019-04-22,myutr,15530163,163077,1254031,1155142,11.11,11.21,1254031,9.06,8.82,"6-4, 3-6, 6-2",27,1
2019-04-22,myutr,15530109,27942,118074,118074,10.31,10.29,85675,10.67,10.7,"6-7, 7-6, 1-0",27,1
2019-04-24,myutr,15541644,138969,399665,399665,,6.63,289848,,5.7,"4-6, 6-2, 6-3",27,1
2019-04-23,myutr,15533439,175213,219206,219206,,9.33,203213,,11.04,"6-2, 3-6, 6-4",27,1
2019-04-23,myutr,15537035,97370,970544,970544,7.0,5.46,1313397,1.0,6.07,"6-7, 7-5, 1-0",26,1
2019-04-22,myutr,15530123,188141,1331148,1331148,2.0,0.0,1357690,3.0,0.0,"3-6, 6-4, 6-1",26,1
2019-04-23,myutr,15537751,135789,996344,996344,8.0,8.19,1198169,7.0,0.0,"7-5, 6-4, 3-1",26,1
2019-04-24,myutr,15566673,84689,62241,282638,,9.39,62241,,8.76,"6-2, 3-6, 6-3",26,1
2019-04-22,myutr,15530144,14314,89147,89147,10.79,10.94,1290692,10.93,11.13,"1-6, 7-5, 6-1",26,1
2019-04-24,myutr,15585731,146043,856755,856755,10.0,3.38,815736,5.0,4.21,"6-4, 3-6, 6-1",26,1
2019-04-24,myutr,15563661,25085,158294,158294,,12.49,734549,,12.02,"6-1, 6-7, 6-0",26,1
2019-04-23,myutr,15536869,16321,219768,219768,,12.3,83169,,12.59,"7-6, 7-6",26,1
2019-04-24,myutr,15564735,163540,356918,355773,,0.0,356918,8.0,0.0,"6-4, 2-6, 6-2",26,0
2019-04-24,myutr,15585732,138017,396527,270017,,11.01,396527,11.0,10.45,"3-6, 6-3, 6-2",26,0
2019-04-22,myutr,15529895,66916,714603,714603,9.1,9.45,793483,9.59,10.03,"6-1, 0-6, 7-6",26,1
2019-04-24,myutr,15541681,84134,140465,132974,,6.49,140465,,5.67,"7-6, 7-6",26,1
2019-04-25,myutr,15586225,72317,192971,134541,,9.16,192971,,7.58,"6-3, 2-6, 6-3",26,1
2019-04-26,myutr,15604321,93883,852379,852379,6.0,5.55,880542,,0.0,"6-1, 5-7, 6-1",26,0
2019-04-24,myutr,15566676,105288,893606,816924,,0.0,893606,6.0,5.38,"7-6, 5-7, 1-0",26,0
2019-04-25,myutr,15589359,123481,827356,827356,5.0,4.73,909547,6.5,5.19,"6-7, 7-5, 1-0",26,1
2019-04-24,myutr,15563659,140216,1017062,1017062,9.0,6.17,938635,9.0,8.3,"7-6, 7-6",26,1
2019-04-26,myutr,15603925,93883,852379,852379,6.0,5.55,880542,,0.0,"3-6, 6-3, 6-2",26,0
2019-04-24,myutr,15563628,63817,237795,251417,9.0,7.97,237795,,8.77,"5-7, 7-6, 1-0",26,1
2019-04-26,myutr,15598265,67522,191250,191250,9.39,9.35,123488,,8.84,"6-3, 4-6, 6-1",26,1
2019-04-22,myutr,15529900,144731,1244288,1244288,1.09,0.0,1042131,1.44,0.0,"5-7, 7-5, 1-0",25,1
2019-04-25,myutr,15586221,72317,192971,134541,,9.16,192971,,7.58,"3-6, 6-2, 6-2",25,1
2019-04-23,myutr,15537331,22099,533893,533893,,5.21,260792,,5.32,"1-6, 6-4, 6-2",25,1
2019-04-24,myutr,15537806,20547,181919,1009367,7.0,6.83,181919,5.88,5.86,"3-6, 6-1, 6-3",25,1
2019-04-22,myutr,15530128,163077,1254031,891220,10.06,10.09,1254031,9.06,8.82,"7-6, 7-5",25,1
2019-04-24,myutr,15566050,118922,937062,937062,6.0,0.0,1358471,,,"1-6, 6-3, 6-3",25,0
2019-04-24,myutr,15566671,69449,915279,915279,11.0,8.25,281301,,11.68,"6-2, 1-6, 6-4",25,0
2019-04-23,myutr,15530415,35648,412882,842421,7.5,7.84,412882,6.75,6.65,"5-7, 7-5, 1-0",25,1
2019-04-24,myutr,15541540,139385,1013155,1357684,,,1013155,5.0,4.38,"2-6, 6-3, 6-2",25,0
2019-04-24,myutr,15585780,145115,920401,895984,,4.38,920401,5.0,2.83,"4-6, 6-1, 6-2",25,1
2018-11-13,myutr,13682108,97922,862588,975853,5.29,0.0,862588,4.58,0.0,"4-6, 6-2, 6-1",25,1
2019-04-22,myutr,15529891,67522,191250,191250,9.39,9.35,189272,9.37,9.41,"6-3, 2-6, 6-2",25,1
2019-04-24,myutr,15563635,88641,981432,981432,8.0,6.28,270341,,7.0,"6-2, 1-6, 6-4",25,1
2019-04-25,myutr,15598162,195683,1360857,1008556,12.0,12.87,1360857,13.0,0.0,"6-2, 4-6, 6-1",25,1
2019-04-26,myutr,15604054,93883,852379,852379,6.0,5.55,880542,,0.0,"6-3, 6-3, 6-1",25,0
2019-04-23,myutr,15530446,112906,921190,290059,6.65,6.7,921190,5.32,5.29,"6-2, 4-6, 6-1",25,1
2019-04-24,myutr,15552132,167041,1283407,1283407,5.0,0.0,896473,8.5,0.0,"4-6, 6-0, 6-3",25,1
2019-04-23,myutr,15535075,18741,837064,66659,,7.9,837064,,6.75,"6-4, 6-7, 1-0",24,1
2019-04-24,myutr,15585838,195345,1360076,1360076,3.0,0.0,1360077,,,"2-3, 6-3, 7-3",24,0
2019-04-24,myutr,15568364,99782,875601,875601,6.0,0.0,403734,,4.84,"7-5, 7-5",24,0
2019-04-24,myutr,15563631,188235,366498,366498,,4.21,172954,,4.88,"4-6, 7-6, 1-0",24,1
2019-04-23,myutr,15534820,74976,254694,254694,,4.55,381957,,3.48,"3-6, 6-3, 6-0",24,1
2019-04-26,myutr,15603721,93883,852379,852379,6.0,5.55,880542,,0.0,"3-6, 6-3, 6-0",24,0
2019-04-23,myutr,15530452,76088,263684,404437,,11.31,263684,,9.24,"7-5, 7-5",24,0
2019-04-24,myutr,15553232,62370,72607,72607,9.22,9.5,992815,,8.99,"7-5, 7-5",24,1
2019-04-26,myutr,15598219,69640,251579,381949,,5.69,251579,5.32,5.21,"7-5, 7-5",24,1
2019-04-23,myutr,15530388,79278,390007,1032451,6.07,6.42,390007,5.32,5.43,"6-4, 6-7, 1-0",24,1
2019-04-22,myutr,15530242,148739,1086062,1357025,10.25,0.0,1086062,9.66,0.0,"4-6, 7-6, 1-0",24,1
2019-04-24,myutr,15568034,162612,657448,657448,10.0,8.57,116194,,9.63,"6-2, 1-6, 6-3",24,1
2019-04-22,myutr,15530118,14338,215604,215604,4.94,4.76,695479,5.48,5.53,"3-6, 6-2, 4-3",24,1
2019-04-24,myutr,15577602,123170,367648,367648,8.0,3.25,374199,3.85,3.92,"7-5, 6-6",24,1
2019-04-24,myutr,15585809,168603,1304117,1304117,,5.17,661961,6.0,5.51,"7-6, 6-4",23,1
2019-04-23,myutr,15530366,9616,125857,125857,7.7,7.57,225339,9.12,9.17,"6-3, 6-7, 1-0",23,1
2019-04-22,myutr,15530222,151892,787094,295997,6.86,6.93,787094,5.07,4.99,"6-4, 5-7, 1-0",23,1
2019-04-24,myutr,15585786,145115,920401,192838,,5.27,920401,5.0,2.83,"6-4, 7-6",23,1
2019-04-22,myutr,15530154,70964,392267,956386,7.51,7.56,392267,6.2,6.19,"2-6, 6-0, 6-3",23,1
2019-04-26,myutr,15598208,102132,882682,882682,8.0,6.12,234128,,6.9,"3-6, 6-2, 6-0",23,1
2019-04-24,myutr,15563644,74888,1013671,1013671,,5.87,1358275,,,"7-5, 4-6, 1-0",23,0
2019-04-25,myutr,15597097,195683,1360857,1360857,13.0,0.0,85588,,12.53,"6-4, 7-6",23,1
2019-04-23,myutr,15537654,130414,407225,935578,5.0,4.42,407225,4.0,4.07,"7-6, 3-6, 1-0",23,1
2019-04-22,myutr,15529606,56961,242512,276519,12.23,12.61,242512,10.61,10.91,"6-4, 7-6",23,0
2019-04-24,myutr,15585755,69425,398744,398744,6.29,6.28,200501,12.0,7.12,"7-5, 4-6, 1-0",23,1
2019-04-22,myutr,15530153,130541,1233492,1233492,11.96,12.09,47068,12.29,12.69,"6-4, 7-6",23,1
2019-04-24,myutr,15541649,79520,256391,256391,,6.14,1254132,,6.89,"7-6, 3-6, 1-0",23,1
2019-04-23,myutr,15537145,85988,452274,733097,,0.0,452274,,2.39,"6-7, 6-3, 1-0",23,1
2019-01-05,myutr,14331895,7802,50801,85783,11.48,11.74,50801,12.2,12.6,"3-6, 6-3, 4-1",23,1
2019-04-25,myutr,15589190,12917,123024,85572,,10.65,123024,,9.31,"5-7, 6-4, 1-0",23,1
2019-04-24,myutr,15557605,169218,1287755,1287755,5.0,0.0,943309,1.0,3.59,"7-6, 6-4",23,1
2019-04-23,myutr,15530444,47670,1025907,139331,10.04,10.05,1025907,9.63,9.6,"7-6, 6-4",23,1
2019-04-22,myutr,15530218,151892,787094,295997,6.86,6.93,787094,5.07,4.99,"6-4, 5-7, 1-0",23,1
2019-04-22,myutr,15529907,194415,276519,276519,12.23,12.61,242512,10.61,10.91,"6-4, 7-6",23,1
2019-04-23,myutr,15531837,187002,223092,223092,10.64,10.96,774543,10.69,11.06,"6-4, 7-6",23,1
2019-04-24,myutr,15541684,4900,85794,122510,,10.92,85794,10.3,10.29,"7-6, 6-4",23,1
2019-04-22,myutr,15530245,145078,377321,1357030,7.58,6.1,377321,4.73,4.73,"6-7, 6-3, 1-0",23,1
2019-04-24,myutr,15574129,109659,224317,170118,,8.76,224317,,5.9,"7-6, 3-6, 1-0",23,1
2019-04-23,myutr,15531853,159412,430306,343120,,8.68,430306,12.0,7.79,"7-6, 6-4",23,0
2019-04-23,myutr,15533390,181733,658684,658684,2.54,0.0,1333433,4.02,4.14,"6-7, 6-4",23,1
2019-04-23,myutr,15537153,61957,664352,277961,,12.02,664352,,12.93,"7-5, 6-4",22,1
2019-04-24,myutr,15585603,35300,163298,85603,11.0,10.65,163298,,9.06,"7-6, 6-3",22,1
2019-04-23,myutr,15530371,9616,125857,161056,8.51,8.56,125857,7.7,7.57,"7-6, 2-6, 1-0",22,1
2019-04-22,myutr,15530357,161473,977045,977045,6.14,6.13,462735,,5.72,"7-5, 6-4",22,0
2019-04-22,myutr,15530156,86968,243137,393293,8.67,8.67,243137,8.49,8.47,"6-4, 7-5",22,1
2019-04-24,myutr,15585822,168603,1304117,1304117,,5.17,661961,6.0,5.51,"3-6, 7-5, 1-0",22,1
2019-04-24,myutr,15566675,194802,1357559,1357559,11.0,0.0,768438,,9.84,"7-5, 6-4",22,1
2019-04-25,myutr,15585937,112811,920979,275116,,4.87,920979,6.0,5.49,"6-3, 7-6",22,1
2019-04-22,myutr,15530223,190716,313675,309553,8.25,8.33,313675,7.74,7.68,"6-4, 7-5",22,1
2019-04-25,myutr,15585889,121793,667442,667442,5.0,5.01,218409,,4.62,"7-5, 6-4",22,1
2019-04-23,myutr,15534063,134891,634859,634859,8.0,6.96,141120,,7.81,"7-5, 3-6, 0-1",22,1
2019-04-24,myutr,15537784,86918,189041,189041,,5.07,226415,,5.64,"6-4, 7-5",22,1
2019-04-24,myutr,15541695,31284,393669,393669,9.0,8.38,359757,,8.48,"6-7, 6-2, 1-0",22,1
2019-04-23,myutr,15537013,11186,171947,125836,,7.49,171947,,7.29,"7-5, 6-4",22,1
2019-04-23,myutr,15537710,115236,743374,201023,,6.94,743374,8.0,6.63,"6-3, 5-7, 1-0",22,1
2019-04-22,myutr,15530251,24869,128983,128983,9.64,9.67,106104,10.31,10.44,"6-4, 7-5",22,1
2019-04-22,myutr,15530281,20175,191755,191755,5.81,5.71,194801,6.47,6.53,"1-6, 6-0, 6-3",22,1
2019-04-25,myutr,15589511,50397,175659,198960,,7.41,175659,,7.99,"7-6, 6-3",22,1
2019-04-23,myutr,15531822,49159,260851,260851,8.05,8.06,895232,8.18,8.22,"6-4, 5-6, 1-0",22,1
2019-04-23,myutr,15537705,18381,185738,170026,,11.07,185738,10.0,9.97,"5-7, 6-3, 1-0",22,1
2019-04-24,myutr,15541676,180926,1241758,1241758,3.0,1.49,1020938,,1.12,"6-3, 7-5, 1-0",22,1
2019-04-23,myutr,15537608,22099,533893,391236,,4.23,533893,,5.21,"7-5, 6-4",22,0
2019-04-24,myutr,15541680,84134,140465,140465,,5.67,132974,,6.49,"7-5, 6-4",22,1
2019-04-23,myutr,15535364,82961,263400,263400,,7.66,163224,,7.28,"6-3, 7-6",22,1
2019-04-24,myutr,15541621,70318,763279,763279,,6.49,229420,,6.55,"6-4, 7-5",22,1
2019-04-25,myutr,15586281,146043,856755,856755,10.0,3.38,225735,,4.12,"6-4, 7-5",22,1
2019-04-24,myutr,15541647,20012,185743,185743,,9.55,936973,12.0,9.76,"6-3, 7-6",22,1
2019-04-24,myutr,15585535,79366,806299,854378,,2.94,806299,,3.55,"7-5, 6-4",22,0
2019-04-22,myutr,15530150,86968,243137,243137,8.49,8.47,98377,8.63,8.69,"6-4, 7-5",22,1
2019-04-22,myutr,15530356,115805,226571,226571,7.3,7.27,174757,7.2,7.23,"7-6, 6-3",22,1
2019-04-26,myutr,15604135,93883,852379,880542,,0.0,852379,6.0,5.55,"6-7, 6-2, 1-0",22,0
2019-04-23,myutr,15537685,62012,157109,1083696,8.0,8.89,157109,,7.81,"7-5, 6-4",22,1
2019-04-23,myutr,15530400,112906,921190,850158,5.56,5.56,921190,5.32,5.29,"5-7, 6-3, 1-0",22,1
2019-04-24,myutr,15552137,5602,192211,775857,,11.51,192211,11.0,8.75,"6-3, 4-6, 3-0",22,1
2019-03-04,myutr,14891688,142190,1024037,1024037,4.15,0.0,1303156,3.8,0.0,"6-4, 6-6",22,1
2019-04-23,myutr,15531838,159784,799147,155403,2.96,0.0,799147,5.3,4.83,"5-7, 6-3, 1-0",22,1
2019-04-26,myutr,15604438,193262,843617,927916,,6.7,843617,,6.41,"7-5, 6-4",22,1
2019-04-24,myutr,15546089,99980,876015,876015,6.0,0.0,848767,5.0,3.86,"7-5, 6-4",22,1
2019-03-04,myutr,14891689,142190,1024037,1024037,4.15,0.0,1303156,3.8,0.0,"6-3, 7-6",22,1
2019-04-24,myutr,15541703,69268,822088,822088,,8.28,291683,,6.52,"7-5, 3-6, 1-0",22,1
2019-04-24,myutr,15552151,62370,72607,72607,9.22,9.5,410671,,7.02,"6-3, 7-6",22,1
2019-04-23,myutr,15537703,71939,216126,216126,7.51,7.52,249738,7.63,7.69,"7-5, 6-4",22,1
2019-04-22,myutr,15530213,28328,166309,128983,9.64,9.67,166309,9.06,9.21,"6-3, 7-6",22,1
2019-04-24,myutr,15541626,27998,206958,206958,,7.67,110074,,8.36,"6-4, 7-5",22,1
2019-04-22,myutr,15530240,8605,615738,615738,9.89,10.14,108526,9.7,10.05,"7-5, 6-4",22,1
2019-04-23,myutr,15535169,188141,1331148,1331148,2.0,0.0,1357428,,,"7-5, 6-4",22,0
2019-04-24,myutr,15585611,77744,652675,652675,11.0,5.36,819427,,6.6,"6-4, 7-5",22,1
2019-04-24,myutr,15568116,68928,734549,734549,,12.02,199131,,11.28,"7-6, 6-3",22,1
2019-04-23,myutr,15537016,182045,844203,844203,3.0,2.35,555018,,2.57,"7-5, 3-6, 1-0",22,1
2019-04-25,myutr,15586279,146043,856755,856755,10.0,3.38,848005,,3.58,"6-4, 7-5",22,0
2019-04-24,myutr,15541663,27998,206958,206958,,7.67,284273,,7.24,"6-2, 6-7, 1-0",22,1
2019-04-24,myutr,15541638,170374,497083,364947,,6.23,497083,,5.43,"6-2, 7-6",21,1
2019-04-22,myutr,15530309,85784,234490,234490,7.92,7.88,99416,9.24,9.31,"7-6, 6-2",21,1
2019-04-24,myutr,15563639,117643,370997,370997,7.0,7.37,806320,,6.94,"4-6, 6-4, 1-0",21,1
2019-04-24,myutr,15541672,46171,945466,112421,,8.99,945466,9.0,8.28,"6-3, 7-5",21,1
2019-04-22,myutr,15530114,110077,1087954,1087954,5.3,5.26,953549,5.42,5.68,"5-7, 6-2, 1-0",21,1
2019-04-25,myutr,15585947,108467,1093380,1093380,8.0,5.54,412032,16.0,6.35,"4-3, 1-4, 7-2",21,1
2019-04-25,myutr,15585898,92737,847082,903379,6.0,0.0,847082,6.0,4.55,"6-7, 6-1, 1-0",21,1
2019-04-24,myutr,15585821,168603,1304117,1304117,,5.17,1296066,7.0,4.04,"6-2, 7-6",21,1
2019-04-23,myutr,15533228,42672,117599,130178,8.71,9.01,117599,9.71,9.98,"6-3, 7-5",21,1
2019-04-22,myutr,15530234,52358,104402,96451,9.89,9.91,104402,9.81,9.88,"7-5, 6-3",21,1
2019-04-24,myutr,15541620,64663,701905,701905,,9.61,42320,,10.4,"3-6, 6-4, 1-1",21,1
2019-04-23,myutr,15537704,71939,216126,216126,7.51,7.52,100563,8.1,8.14,"6-2, 7-6",21,1
2019-04-25,myutr,15586274,60727,151933,151933,,8.26,160957,,8.58,"6-3, 7-5",21,1
2019-04-23,myutr,15537158,151653,886815,886815,7.0,4.21,750884,,,"1-6, 7-6, 1-0",21,0
